id	state	city	lat	lon
1019625	New Jersey	Trenton	40.2082	-74.7455
1018568	Massachusetts	Boston	42.3379	-71.0547
1018575	Massachusetts	Boston	42.3324	-71.0517
1018492	California	Oakland	37.7698	-122.204
1022336	New York	Buffalo	42.9093	-78.8491
1028510	California	Auburn	38.9473	-121.102
1020897	Arkansas	Little Rock	34.7204	-92.4523
1018490	California	Garberville	40.1008	-123.687
1018643	Michigan	Kalamazoo	42.3034	-85.5888
1018330	Ohio	Lorain	41.4494	-82.176
1018659	Michigan	Redford Charter Township	42.4312	-83.2946
1018676	California	Hemet	33.7476	-116.978
1018210	Michigan	Detroit	42.4397	-83.0962
1047572	California	Torrance	33.8447	-118.305
1021262	Missouri	Holts Summit	38.6549	-92.1157
1018965	Arizona	Phoenix	33.4957	-112.294
1018703	Texas	Houston	29.7676	-95.3359
1018713	Louisiana	Shreveport	32.4246	-93.8594
1021066	California	Redwood Valley	39.2548	-123.209
1018315	Indiana	Indianapolis	39.814	-86.1473
1018734	Georgia	Rossville	34.9406	-85.3135
1019455	Oregon	Prineville	44.303	-120.846
1020022	New Hampshire	Portsmouth	43.079	-70.7719
1028549	Ohio	Cleveland	41.4381	-81.6183
1018557	Illinois	Rockford	42.2822	-89.1148
1018048	Massachusetts	Revere	42.4006	-70.9858
1019405	Ohio	Youngstown	41.0911	-80.6233
1018455	Illinois	Chicago	41.9159	-87.6877
1018708	Arizona	Tucson	32.1413	-110.969
1018472	Missouri	Saint Louis	38.6783	-90.2797
1019343	Louisiana	Schriever	29.7353	-90.839
1018858	Indiana	Princeton	38.3603	-87.5649
1019873	Ohio	Mansfield	40.7081	-82.455
1018466	California	Los Angeles	33.958	-118.289
1019132	California	Oakland	37.8255	-122.28
1023427	Nebraska	Lincoln	40.808	-96.6752
1019883	Indiana	South Bend	41.6818	-86.2598
1019355	Georgia	Savannah	32.0276	-81.0706
1019174	North Carolina	Charlotte	35.2094	-80.8955
1021158	Colorado	Pueblo	38.2689	-104.604
1023438	Tennessee	Clarksville	36.5607	-87.4
1019375	Rhode Island	Providence	41.8265	-71.4546
1018451	Rhode Island	Providence	41.8218	-71.4056
1018486	California	Planada	37.2941	-120.32
1019382	New Jersey	Jersey City	40.7261	-74.0351
1019383	New Jersey	Jersey City	40.712	-74.0779
1018496	Nebraska	Omaha	41.2831	-95.9843
1019385	New Jersey	Jersey City	40.7012	-74.0903
1019391	New Jersey	Orange	40.7661	-74.2284
1018506	Nebraska	Omaha	41.2905	-95.9776
1018522	Oklahoma	Tulsa	36.2242	-95.9935
1018525	California	Oakland	37.7461	-122.18
1018324	Indiana	Fort Wayne	41.0744	-85.1755
1019946	Massachusetts	New Bedford	41.6405	-70.9328
1021453	Tennessee	Knoxville	35.9656	-83.9198
1018287	New Mexico	Albuquerque	35.093	-106.644
1019365	Massachusetts	Leominster	42.5255	-71.7496
1019332	Connecticut	Hartford	41.7586	-72.6781
1018558	Massachusetts	Boston	42.3353	-71.0545
1019076	Florida	Ocala	29.1967	-82.0976
1020207	Iowa	Council Bluffs	41.2401	-95.8847
1019525	Wisconsin	Madison	43.0944	-89.3642
1018488	Nebraska	Grand Island	40.916	-98.3503
1018530	Ohio	Cincinnati	39.119	-84.5327
1018153	Florida	Jacksonville	30.3588	-81.5524
1019544	Missouri	Saint Joseph	39.7643	-94.8315
1021092	Wisconsin	Madison (Fitchburg)	43.0025	-89.4308
1031045	California	Campbell	37.2771	-121.953
1019073	Florida	Casselberry	28.6903	-81.3203
1020143	Georgia	Athens	33.981	-83.4631
1018226	Idaho	Boise	43.5964	-116.276
1018279	Maryland	Severn	39.1375	-76.7231
1018040	New York	Rochester	43.1711	-77.5769
1018042	New York	Rochester	43.1789	-77.5937
1018233	Georgia	Columbus	32.4642	-84.9488
1018936	Massachusetts	Boston	42.3353	-71.0545
1020163	South Carolina	Inman	35.0963	-82.0436
1019592	Iowa	Waterloo	42.5071	-92.3389
1020866	Kansas	Topeka	39.0876	-95.6868
1020881	Kansas	Leavenworth	39.2901	-94.9019
1018107	Illinois	Chicago	41.9345	-87.727
1020105	North Carolina	Dudley	35.2965	-78.0048
1052454	Pennsylvania	Duncannon	40.4266	-77.056
1018992	Pennsylvania	Easton	40.6816	-75.2084
1018909	Texas	Laredo	27.4499	-99.47
1018856	Tennessee	Nashville	36.1446	-86.8724
1026144	Texas	Stafford	29.6377	-95.5961
1018854	Minnesota	Saint Paul	44.964	-93.0371
1018250	Connecticut	Hartford	41.783	-72.6906
1019575	Massachusetts	Boston	42.3793	-71.0719
1019472	Oklahoma	Tulsa	36.1776	-95.8695
1018292	Arkansas	Fayetteville	36.0666	-94.1664
1018673	Michigan	Detroit	42.4092	-82.9515
1018995	Pennsylvania	Philadelphia	39.9885	-75.1706
1018989	Florida	Edgewater	28.9427	-80.9103
1018831	Arkansas	Romance	35.2032	-91.9817
1019622	Nevada	Las Vegas	36.102	-115.178
1020209	Nebraska	Omaha	41.3005	-95.9614
1018143	New York	Brooklyn	40.654	-73.9093
1018141	New York	Brooklyn	40.6505	-73.9573
1018138	Illinois	Chicago	41.6624	-87.6341
1018327	Texas	Houston	29.7845	-95.2009
1018133	Illinois	Chicago	41.9929	-87.6886
1018129	Illinois	Chicago	41.8821	-87.6261
1020052	North Carolina	Concord	35.4006	-80.5878
1018111	Illinois	Chicago	41.8767	-87.7602
1018836	California	Fresno	36.6823	-119.78
1018109	Illinois	Chicago	41.7476	-87.6027
1020224	New York	Brooklyn	40.6167	-73.9498
1018872	Kentucky	Sadieville	38.3893	-84.5381
1019585	Virginia	Richmond	37.5012	-77.4737
1025189	Virginia	Richmond	37.5446	-77.4082
1018461	Missouri	Columbia	38.971	-92.3269
1018851	Minnesota	Minneapolis	44.8915	-93.28
1020161	Texas	Roxton	33.5486	-95.7264
1019463	Oklahoma	Spencer	35.5076	-97.3059
1018275	Arizona	Tucson	32.2361	-110.869
1018850	Minnesota	Stillwater	45.0659	-92.8386
1018751	Alaska	Anchorage	61.2169	-149.771
1019682	Wisconsin	Milwaukee	43.0433	-87.9599
1020337	Illinois	Kankakee	41.1311	-87.8648
1018160	Florida	Tampa	27.9923	-82.4142
1019168	Illinois	Chicago	41.7642	-87.7187
1018541	Tennessee	Memphis	35.0011	-89.8533
1018318	Pennsylvania	Allentown	40.6028	-75.4812
1019312	Illinois	Peoria	40.6949	-89.5929
1018635	Tennessee	Newbern	36.1194	-89.2642
1021591	Michigan	Wyandotte	42.2088	-83.1806
1019172	Illinois	Peoria	40.676	-89.6329
1018922	West Virginia	Charleston (Cross Lanes)	38.3233	-81.707
1020354	Ohio	Saint Clairsville	40.0227	-80.8829
1019157	California	Santa Barbara	34.4222	-119.708
1018894	Virginia	Norfolk	36.878	-76.2926
1021620	Oklahoma	Oklahoma City	35.5077	-97.3005
1019718	Virginia	Hopewell	37.2799	-77.2924
1019855	Ohio	Toledo	41.6224	-83.6357
1019052	Florida	Melbourne	28.1202	-80.6272
1019009	Florida	Baker	30.8756	-86.616
1019057	Ohio	Dayton	39.7768	-84.2133
1018866	Tennessee	Chattanooga	35.0456	-85.3083
1018800	New York	Corona (Queens)	40.7018	-73.808
1020292	Florida	Tallahassee	30.3244	-84.2804
1019090	Florida	Tampa	28.0026	-82.4018
1018204	North Carolina	Holly Ridge (North Topsail Beach)	34.4712	-77.4676
1019103	Colorado	Greeley	40.4229	-104.754
1018191	New Jersey	Jersey City	40.7201	-74.0524
1019154	Colorado	Grand Junction	39.0704	-108.566
1019146	California	Fresno	36.7359	-119.813
1019548	Kentucky	Banner	37.5749	-82.6963
1018900	Virginia	Norfolk	36.8901	-76.2376
1019041	Ohio	Cleveland	41.4545	-81.6389
1018197	Michigan	Detroit	42.418	-83.0954
1018647	Michigan	Wyoming	42.9228	-85.7184
1018189	Oregon	Eugene	44.0489	-123.116
1018190	Oregon	Eugene	44.0411	-123.137
1018187	Oregon	Sherwood	45.3513	-122.841
1025491	Florida	Cape Coral	26.6021	-81.9743
1018982	New Jersey	Sicklerville	39.7682	-74.999
1018185	Washington	Pasco	46.2159	-119.045
1018182	North Carolina	Charlotte	35.214	-80.8625
1019027	Florida	Gainesville	29.633	-82.3202
1019022	Pennsylvania	Woodward	40.829	-78.3387
1018166	Tennessee	Knoxville	35.9836	-83.8929
1018902	Alabama	Bessemer (Concord)	33.4743	-87.0391
1020246	New Jersey	Bridgeton	39.422	-75.2419
1019036	Florida	Jacksonville	30.319	-81.6904
1019634	South Carolina	Rock Hill	34.917	-81.0029
1018208	Michigan	Detroit	42.4453	-82.971
1019644	Wisconsin	Racine	42.7517	-87.8191
1019043	Ohio	Cleveland	41.5202	-81.6288
1018212	Michigan	Detroit	42.4325	-83.0242
1018720	Mississippi	Gautier	30.3835	-88.6504
1019138	California	Long Beach	33.7735	-118.159
1019141	Illinois	Chicago	41.8091	-87.6334
1019675	Wisconsin	Milwaukee	43.0898	-88.0276
1019143	California	Norwalk	33.9023	-118.049
1019101	Ohio	Youngstown	41.0808	-80.6436
1019381	Missouri	Saint Louis	38.617	-90.2478
1022664	Illinois	Kankakee	41.1201	-87.8663
1018237	Georgia	Thomasville	30.8227	-83.8925
1019269	Maryland	Baltimore	39.2763	-76.5417
1019250	Kentucky	Louisville	38.2528	-85.7724
1018968	Mississippi	Jackson	32.2616	-90.2552
1018464	Maryland	Baltimore	39.281	-76.6474
1018842	Maryland	Baltimore	39.3268	-76.5452
1028453	Pennsylvania	Lancaster	40.0393	-76.3076
1019285	Maryland	Baltimore	39.2855	-76.6454
1019289	Mississippi	Olive Branch	34.9264	-89.8023
1019348	Illinois	La Harpe	40.5898	-90.9713
1018295	Alabama	Huntsville	34.7629	-86.5956
1019313	North Carolina	Salisbury	35.658	-80.474
1018385	Ohio	Toledo	41.7216	-83.5716
1019317	Kansas	Wichita	37.6233	-97.3026
1019314	Kansas	Wichita	37.6376	-97.3181
1019316	Kansas	Wichita	37.6496	-97.3276
1018516	California	San Leandro	37.7218	-122.167
1018412	Louisiana	Shreveport	32.4753	-93.8354
1020786	Texas	Wichita Falls	33.9365	-98.5251
1018018	New York	Rochester	43.1337	-77.6426
1019655	Texas	Amarillo	35.1654	-101.857
1019225	Louisiana	New Orleans	29.9783	-90.0382
1020024	New Hampshire	West Lebanon	43.6484	-72.305
1018963	Indiana	Evansville	37.9582	-87.55
1020098	Delaware	Dover	39.1258	-75.5351
1018214	Louisiana	Baton Rouge	30.4244	-91.1416
1018739	Alaska	Anchorage	61.2186	-149.889
1020137	Massachusetts	Raynham	41.9561	-71.0824
1018268	Texas	Lubbock	33.4948	-101.884
1019267	Maryland	Baltimore	39.2818	-76.6867
1018879	Kansas	Wichita	37.7119	-97.333
1019765	Florida	Deland	29.0152	-81.3069
1019442	Missouri	Saint Louis	38.6034	-90.2329
1019402	Missouri	South West City	36.6127	-94.5946
1019029	Ohio	Columbus	39.9425	-83.0731
1019113	California	Los Angeles	33.9409	-118.305
1019122	Colorado	Colorado Springs	38.7708	-104.775
1018247	South Carolina	North Charleston	32.8981	-80.075
1020504	Idaho	Rigby	43.6726	-111.915
1018248	Connecticut	Hartford	41.7906	-72.6846
1019639	South Carolina	Greenville	34.8532	-82.4548
1018136	Illinois	Chicago	41.9447	-87.7249
1022014	Pennsylvania	Hazleton (West Hazleton)	40.9546	-75.9721
1019515	Michigan	Flint	43.0635	-83.7125
1018242	Georgia	Columbus	32.4926	-84.9758
1019723	Kansas	Lawrence	38.9719	-95.2668
1019201	Ohio	Youngstown	41.1086	-80.6569
1018313	Pennsylvania	Freeland	41.0194	-75.8964
1018310	Pennsylvania	Pittsburgh	40.4617	-79.9097
1019223	Louisiana	Lafayette	30.2743	-92.0081
1019219	North Carolina	Clinton	35.0299	-78.3122
1019228	Arkansas	Little Rock	34.6645	-92.354
1018306	Indiana	Indianapolis	39.8096	-86.2558
1018300	Texas	San Antonio	29.4449	-98.5268
1020993	New Jersey	Paterson	40.9263	-74.1748
1018476	Kansas	Kansas City	39.1209	-94.6633
1019725	Virginia	Newport News	36.9789	-76.4195
1019232	Mississippi	Marion	32.427	-88.6509
1019000	Pennsylvania	Philadelphia	40.0302	-75.1657
1019308	Alabama	Mobile (Prichard)	30.726	-88.0662
1021935	Alabama	Orrville	32.2655	-87.2407
1019398	Pennsylvania	Philadelphia	39.984	-75.1633
1019337	Connecticut	Waterbury	41.5552	-73.0457
1019396	Pennsylvania	Harrisburg	40.2651	-76.8621
1019919	Massachusetts	Boston	42.3414	-71.0478
1019193	Virginia	Richmond	37.5451	-77.4218
1019909	Virginia	Hampton	37.0015	-76.38
1019880	Tennessee	Chattanooga	35.0447	-85.3143
1019897	Connecticut	New Haven	41.345	-72.955
1019371	Rhode Island	Providence	41.8546	-71.447
1021153	Colorado	Pueblo	38.2345	-104.616
1020500	Montana	Bozeman	45.6575	-111.032
1019816	Ohio	Akron	41.0711	-81.5055
1019862	New York	Brooklyn	40.6167	-73.9498
1019830	Illinois	Mattoon	39.4827	-88.3724
1019562	Alabama	Birmingham	33.6171	-86.7466
1019334	Georgia	Atlanta	33.7649	-84.3894
1019900	Virginia	Newport News	37.1155	-76.516
1020628	Virginia	Woodbridge	38.664	-77.2674
1019458	Oregon	Medford	42.342	-122.861
1019578	Texas	Camp Wood	29.6702	-100.011
1020294	Pennsylvania	Effort	40.9849	-75.468
1019907	Connecticut	Bridgeport	41.1714	-73.2097
1020086	California	San Francisco	37.7203	-122.387
1019510	Michigan	Detroit	42.3525	-83.191
1020940	Arkansas	Fort Smith	35.4183	-94.3751
1020074	Arkansas	Little Rock	34.7205	-92.3665
1019671	Arkansas	Little Rock	34.722	-92.2934
1019669	Arkansas	Ozark	35.49	-93.835
1020036	North Carolina	Canton	35.4635	-82.8551
1019948	New York	Ithaca	42.4451	-76.4947
1019926	Massachusetts	Fitchburg	42.5846	-71.7936
1020013	New Jersey	Trenton	40.2248	-74.7727
1019650	Arizona	Avondale	33.4887	-112.286
1028654	Texas	Newton (county)	30.9516	-93.7565
1019983	New York	Binghamton	42.0943	-75.8977
1019428	District of Columbia	Washington	38.9208	-76.9823
1020653	New Jersey	Paterson	40.9214	-74.159
1019613	Alabama	Mobile	30.6474	-88.0829
1019998	Texas	Lubbock	33.5615	-101.92
1020192	Indiana	Fort Wayne	41.0591	-85.1242
1020745	Wisconsin	Madison	43.1417	-89.3977
1021520	New Jersey	Englewood	40.8892	-73.9835
1019757	Florida	Kissimmee	28.2568	-81.4861
1020561	Tennessee	Memphis	35.103	-89.8373
1020932	Mississippi	Meridian	32.3599	-88.7317
1025758	Idaho	Pingree	43.0374	-112.653
1019884	Tennessee	Cottage Grove	36.3802	-88.4791
1019059	Florida	Orlando	28.4811	-81.4129
1019591	Utah	Salt Lake City (Kearns)	40.6531	-112.017
1019992	West Virginia	Rock	37.4224	-81.1755
1020020	New Jersey	Jersey City	40.7171	-74.0546
1019842	New York	Hillsdale	42.1787	-73.521
1019745	Missouri	Saint Louis	38.627	-90.207
1019601	Florida	Gulf Breeze	30.3882	-87.1069
1019564	Missouri	Independence	39.0479	-94.3572
1019688	Illinois	Chicago	41.7772	-87.6176
1019183	Tennessee	Whitwell	35.1398	-85.5926
1020198	Ohio	Dayton	39.7418	-84.208
1020172	California	Thousand Palms	33.8457	-116.388
1020167	Pennsylvania	Orwigsburg	40.6542	-76.0988
1020156	South Carolina	Pendleton	34.6484	-82.7744
1019322	Louisiana	Gonzales	30.215	-90.9165
1019528	Vermont	Saint Albans	44.8065	-73.0816
1020842	New York	Syracuse	43.038	-76.1732
1020066	Mississippi	Bay Saint Louis	30.2884	-89.44
1020125	North Carolina	Durham	35.9867	-78.8972
1020795	Texas	Corpus Christi	27.7888	-97.4301
1020118	North Carolina	Jacksonville	34.7645	-77.4109
1020001	Illinois	Monmouth	40.9038	-90.6412
1020111	Georgia	Gray	33.0017	-83.5617
1020179	California	Keyes	37.5547	-120.913
1019657	Maryland	Baltimore	39.3287	-76.5645
1021499	Texas	Angelina (county)	31.3525	-94.7523
1019135	Illinois	Western Springs	41.8013	-87.9032
1019770	Florida	Clearwater	27.9826	-82.7297
1022180	District of Columbia	Washington	38.8992	-76.9389
1019652	Maryland	Baltimore	39.347	-76.6096
1019452	Indiana	Indianapolis	39.6499	-86.122
1019697	Illinois	Chicago	41.902	-87.63
1019782	Maryland	Baltimore	39.3424	-76.6743
1019240	Delaware	Wilmington	39.7529	-75.5801
1019790	Florida	Live Oak	30.3321	-82.9601
1019609	Alabama	Birmingham	33.5336	-86.8802
1019802	California	Corte Madera	37.9348	-122.516
1019793	California	Santa Rosa	38.5082	-122.652
1022499	New York	Pleasant Valley	41.7445	-73.8229
1019320	Illinois	Rockford	42.2559	-89.1136
1019661	Maryland	Baltimore	39.3013	-76.6277
1019306	North Carolina	Greenville	35.575	-77.4024
1024099	Pennsylvania	Lancaster	40.0321	-76.3007
1019281	Maryland	Baltimore	39.3487	-76.6924
1019679	Illinois	Chicago	42.0123	-87.6929
1028165	New York	Kingston	41.9328	-74.024
1019955	Pennsylvania	Northampton	40.7002	-75.5062
1021532	Wisconsin	Madison	43.141	-89.3829
1019691	Illinois	Chicago	41.7268	-87.5879
1020749	Wisconsin	Milwaukee	43.068	-87.9786
1019695	Illinois	Chicago	41.9428	-87.8174
1019749	Missouri	Saint Louis (Jennings)	38.734	-90.2623
1019541	Missouri	Joplin	37.1015	-94.5104
1019732	Florida	Eustis	28.8644	-81.6861
1020985	Michigan	Harper Woods	42.4431	-82.9297
1019539	Ohio	Akron	41.0586	-81.5591
1019173	Tennessee	Memphis	35.1491	-89.92
1021170	North Carolina	Asheville	35.5889	-82.5598
1022287	Washington	Tacoma	47.1702	-122.453
1021184	Virginia	Suffolk	36.715	-76.5826
1020585	California	Oakland	37.7745	-122.186
1019918	Indiana	South Bend	41.6516	-86.2478
1019922	Texas	Lufkin	31.3092	-94.7149
1023455	Maryland	Baltimore	39.3661	-76.518
1019942	Texas	Dallas	32.6729	-96.8029
1020236	Florida	Fort Myers	26.5182	-81.9339
1020644	Tennessee	Chattanooga	35.0449	-85.3175
1020648	Florida	Malabar	28.019	-80.6041
1020651	New Hampshire	Amherst	42.7905	-71.5181
1020537	Texas	Garland	32.8356	-96.5927
1020532	Tennessee	Memphis	35.0002	-89.8155
1020854	Ohio	Bellbrook	39.6417	-84.0844
1021143	Ohio	West Milton	39.9639	-84.3453
1021615	Ohio	Springfield	39.9505	-83.7576
1020484	California	Hoopa	41.0307	-123.664
1019840	Ohio	Cleveland	41.4105	-81.8351
1020472	Oregon	Portland	45.4976	-122.614
1020046	Louisiana	New Orleans	29.9798	-90.0553
1020487	California	Eureka	40.8032	-124.163
1020250	Florida	Miami	25.7903	-80.2515
1021726	Colorado	Aurora	39.7547	-104.754
1020424	Alabama	Auburn	32.6207	-85.4794
1019987	West Virginia	Bluefield	37.259	-81.2461
1019808	California	Bakersfield	35.3792	-118.993
1019848	Ohio	Lorain	41.4717	-82.1606
1026410	Louisiana	New Orleans	30.0481	-89.9783
1019952	California	Oakland	37.8056	-122.296
1021050	Maryland	Baltimore	39.3014	-76.6073
1020414	Alabama	Birmingham	33.4944	-86.8845
1020055	Louisiana	New Orleans	29.9756	-90.0575
1020661	Michigan	Detroit	42.4396	-83.0168
1035038	Utah	Magna	40.7118	-112.094
1019916	Virginia	Norfolk	36.9156	-76.281
1020773	Kentucky	Meally	37.7955	-82.7491
1020083	California	San Francisco	37.788	-122.418
1020078	Mississippi	Moss Point	30.4171	-88.5187
1020064	Arkansas	Fort Smith	35.3865	-94.417
1020062	North Carolina	Hillsborough	36.0859	-79.0973
1020050	Louisiana	Baton Rouge	30.5363	-91.1942
1020668	California	San Diego	32.8323	-117.193
1020230	Florida	Cocoa	28.4152	-80.8266
1020465	Ohio	Youngstown	41.0644	-80.6708
1020034	Maryland	Baltimore	39.2386	-76.601
1020028	Oregon	Portland (Milwaukie)	45.4417	-122.635
1021776	Illinois	Springfield	39.7927	-89.631
1020768	Massachusetts	Lynn	42.4589	-70.9583
1020736	Minnesota	Minneapolis	45.0141	-93.3041
1020057	Arizona	Tucson	32.1449	-110.989
1035047	Utah	Salt Lake City (West Valley City)	40.6966	-111.996
1019832	Texas	Taylor	30.6033	-97.3021
1024465	Maryland	Germantown	39.1727	-77.258
1020717	Kentucky	Louisville	38.2438	-85.727
1021636	Arizona	Somerton	32.5962	-114.702
1020334	North Carolina	Thomasville	35.8332	-80.1082
1020701	Kentucky	Louisville	38.2487	-85.6067
1020697	Michigan	Saint Johns	42.9071	-84.5117
1019931	Virginia	Narrows	37.3424	-80.8205
1020663	Kentucky	Jeremiah	37.1726	-82.9238
1020670	Missouri	Kansas City	39.1009	-94.5303
1021230	Washington	Moses Lake	47.1037	-119.341
1024626	Illinois	Belvidere	42.2414	-88.8455
1019787	Maryland	Baltimore	39.2942	-76.6564
1020076	Mississippi	Pearl	32.2817	-90.113
1021695	Colorado	Colorado Springs	38.8099	-104.74
1025476	Florida	West Palm Beach	26.759	-80.1156
1019615	Mississippi	Jackson	32.2801	-90.2696
1020708	Missouri	Saint Louis	38.7009	-90.2443
1019778	Illinois	Lake Forest	42.2509	-87.8397
1020222	New York	Corona (Queens)	40.7474	-73.8553
1020219	New York	Bronx	40.8292	-73.9152
1020213	New York	Bronx	40.8314	-73.8682
1020817	Mississippi	Oxford	34.3632	-89.513
1020159	South Carolina	Simpsonville	34.7391	-82.2523
1020204	West Virginia	Huntington	38.4153	-82.4718
1020187	New York	New York (Manhattan)	40.7701	-73.9492
1020182	South Carolina	Florence	34.2086	-79.6232
1020254	Florida	Miami	25.8691	-80.2231
1020847	California	Merced	37.332	-120.479
1021482	South Carolina	Myrtle Beach	33.6709	-78.9044
1020840	Nevada	Las Vegas	36.1239	-115.208
1019971	Kentucky	Bowling Green	36.9649	-86.3879
1020826	Nebraska	Scottsbluff	41.8725	-103.66
1022154	California	Los Angeles	33.9387	-118.238
1021402	Washington	Redmond	47.6781	-122.118
1020444	New Mexico	Albuquerque	35.0764	-106.556
1020801	Texas	Richmond	29.5649	-95.7606
1020121	Kentucky	Louisville (Jeffersontown)	38.2021	-85.5814
1021380	Oklahoma	Tulsa	36.0723	-95.9768
1020548	California	San Jacinto	33.8234	-117.034
1020116	Illinois	Chicago	41.8033	-87.614
1027018	Pennsylvania	Morrisville	40.2072	-74.7777
1020850	New York	Buffalo	42.9484	-78.8072
1020911	Florida	Polk City	28.1785	-81.8272
1020833	Oklahoma	Oklahoma City	35.5452	-97.6306
1020260	Illinois	Chicago	41.6591	-87.6177
1020256	Florida	Miami	25.8669	-80.2411
1019819	California	Ramona	33.0116	-116.81
1021686	South Dakota	Sioux Falls	43.5045	-96.7
1020440	Ohio	Lorain	41.4372	-82.1745
1020454	Washington	Vancouver	45.6144	-122.566
1020449	Washington	Yakima	46.5998	-120.524
1019762	Missouri	Columbia	39.0071	-92.3181
1020038	Louisiana	Shreveport	32.4571	-93.7083
1020427	Maryland	Baltimore	39.3248	-76.5506
1020416	Maryland	Baltimore	39.3289	-76.563
1020446	Washington	Lake Stevens	48.073	-122.076
1020405	Maryland	Baltimore	39.303	-76.6342
1020403	Maryland	Baltimore	39.2949	-76.6622
1019713	Florida	Gainesville	29.6826	-82.3049
1020008	Washington	Kent	47.4121	-122.255
1020030	Maryland	Baltimore	39.3109	-76.6327
1019844	Ohio	Canton	40.8152	-81.3793
1020262	Illinois	Chicago	41.7893	-87.6207
1020241	Florida	Orlando	28.5401	-81.4886
1025507	New Jersey	Trenton	40.2092	-74.7547
1021992	New Jersey	Haledon	40.9298	-74.1826
1019648	District of Columbia	Washington	38.8947	-77.0189
1020938	South Carolina	Columbia	34.0463	-81.0562
1026836	Florida	Palm Bay	28.0304	-80.6075
1020990	Michigan	Hartford	42.2478	-86.1668
1019699	Florida	Boynton Beach	26.5468	-80.0671
1020743	Illinois	Elgin	42.0356	-88.2843
1020824	Wisconsin	Mosinee	44.7947	-89.7109
1019703	Florida	Greenacres	26.6264	-80.1239
1020267	Florida	Orlando	28.5241	-81.3317
1021084	Wisconsin	Milwaukee	43.0929	-87.9405
1020421	Ohio	North Ridgeville	41.3717	-82.0558
1020244	Florida	Jacksonville	30.2896	-81.6429
1020565	Tennessee	Nashville	36.2186	-86.8037
1020545	Tennessee	Memphis	35.0824	-89.9736
1021172	Ohio	Youngstown	41.1195	-80.6932
1042797	Maryland	Waldorf	38.6112	-76.885
1020574	Arkansas	Brinkley	34.9038	-91.1989
1020478	California	Redondo Beach	33.8185	-118.38
1025884	Texas	Austin	30.2956	-97.8287
1020605	Colorado	Denver	39.7401	-104.985
1021443	North Carolina	Raleigh	35.7522	-78.6235
1021270	Illinois	Maywood	41.8896	-87.8395
1020490	North Dakota	Fargo	46.8407	-96.8039
1020481	California	Sacramento	38.4903	-121.484
1021127	Louisiana	Marrero	29.8904	-90.0925
1021969	Arkansas	North Little Rock	34.7571	-92.2124
1021101	Ohio	Cleveland	41.4825	-81.6852
1020365	Alaska	Anchorage	61.221	-149.732
1020361	Alaska	Fairbanks	64.8383	-147.72
1021070	Pennsylvania	Carbondale	41.5802	-75.5074
1020874	Indiana	Gary	41.5964	-87.2668
1020369	Alaska	Eagle River	61.3257	-149.578
1020788	Texas	Fort Worth (Saginaw)	32.8803	-97.3508
1020656	Kansas	Kansas City	39.0963	-94.6354
1022238	South Carolina	Columbia	34.037	-81.0253
1025356	Tennessee	Franklin	35.9117	-86.8926
1020778	Kentucky	Louisville	38.2678	-85.8139
1021129	Louisiana	New Orleans	29.9614	-90.0196
1022316	Missouri	Columbia	38.9713	-92.3435
1020731	Maryland	Lexington Park	38.2557	-76.4774
1020632	Florida	Bradenton	27.4935	-82.5711
1020688	California	Oroville	39.4959	-121.543
1021336	Mississippi	Olive Branch	34.8957	-89.7967
1021334	Idaho	Boise	43.6205	-116.224
1021330	Oklahoma	Tulsa	36.09	-95.87
1023692	Colorado	Boulder	40.0298	-105.258
1020863	Kansas	Topeka	39.0426	-95.6226
1020620	Connecticut	Hartford	41.7407	-72.6783
1021312	Oklahoma	Tulsa	36.1747	-95.9487
1021825	California	Riverside (Jurupa Valley)	33.9812	-117.414
1022269	Kansas	Penokee	39.3698	-99.9707
1021308	Georgia	Hinesville	31.8589	-81.5657
1020642	New York	Rochester	43.1641	-77.6422
1020828	Nebraska	Grand Island	40.9409	-98.3747
1022770	Colorado	Fruita	39.1631	-108.724
1021982	California	Greenfield	36.3176	-121.251
1023616	North Carolina	Durham	35.9865	-78.9279
1021718	Colorado	Westminster	39.8635	-105.025
1061812	California	San Diego	32.7506	-117.226
1020721	California	Oakland	37.8047	-122.287
1045043	New Mexico	Las Cruces	32.2857	-106.794
1021495	Alabama	Gadsden	34.0224	-85.9764
1022346	Nebraska	Lincoln	40.8059	-96.7203
1021232	Washington	Seattle (Burien)	47.4958	-122.344
1020429	Alabama	Jacksonville	33.8001	-85.7608
1020684	Missouri	Kansas City	39.111	-94.5281
1020666	Missouri	Kansas City	39.1062	-94.5794
1027781	Illinois	Freeport	42.2951	-89.6142
1020625	Virginia	Eggleston	37.2888	-80.6202
1020638	Florida	Miami	25.7928	-80.2344
1025903	Ohio	Lorain	41.4574	-82.1706
1021120	Ohio	North Ridgeville	41.384	-81.9927
1021055	Maryland	Baltimore	39.2992	-76.5818
1021708	Colorado	Greeley	40.4138	-104.691
1020692	Missouri	Kansas City	39.1806	-94.493
1022693	Texas	Fort Worth	32.6933	-97.2627
1023105	Texas	Humble	29.9804	-95.2793
1020934	Georgia	Albany	31.59	-84.2305
1021997	North Carolina	High Point	35.9821	-79.9795
1020290	Pennsylvania	Clairton	40.3111	-79.8927
1020928	Mississippi	Gloster	31.1981	-91.0228
1020273	Illinois	Chicago	41.7635	-87.6105
1021556	Florida	Summerfield	29.0112	-82.0887
